17400, 0.00902, 0.02
17500, 0.00893, 0.02
17600, 0.00847, 0.02
17700, 0.00844, 0.02
17800, 0.00833, 0.02
17900, 0.00879, 0.02
18000, 0.00914, 0.02
18100, 0.00880, 0.02
18200, 0.00894, 0.02
18300, 0.00839, 0.02
18400, 0.00881, 0.02
18500, 0.00870, 0.02
18600, 0.00867, 0.02
18700, 0.00789, 0.02
18800, 0.00818, 0.02
18900, 0.00840, 0.02
19000, 0.00799, 0.02
19100, 0.00837, 0.02
19200, 0.00812, 0.02
19300, 0.00845, 0.02
19400, 0.00896, 0.02
19500, 0.00883, 0.02
19600, 0.00841, 0.02
19700, 0.00837, 0.02
19800, 0.00808, 0.02
19900, 0.00822, 0.02
20000, 0.00817, 0.02
20100, 0.00811, 0.02
20200, 0.00775, 0.02
20300, 0.00791, 0.02
20400, 0.00743, 0.02
20500, 0.00781, 0.02
20600, 0.00797, 0.02
20700, 0.00769, 0.02
20800, 0.00787, 0.02
20900, 0.00756, 0.02
21000, 0.00733, 0.02
21100, 0.00816, 0.02
21200, 0.00805, 0.02
21300, 0.00734, 0.02
21400, 0.00775, 0.02
21500, 0.00780, 0.02
21600, 0.00708, 0.02
21700, 0.00723, 0.02
21800, 0.00792, 0.02
21900, 0.00792, 0.02
22000, 0.00705, 0.02
22100, 0.00807, 0.02
22200, 0.00710, 0.02
22300, 0.00766, 0.02
22400, 0.00780, 0.02
22500, 0.00679, 0.02
22600, 0.00779, 0.02
22700, 0.00743, 0.02
22800, 0.00701, 0.02
22900, 0.00768, 0.02
23000, 0.00741, 0.02
23100, 0.00728, 0.02
23200, 0.00754, 0.02
23300, 0.00731, 0.02
23400, 0.00725, 0.02
23500, 0.00689, 0.02
23600, 0.00670, 0.02
23700, 0.00752, 0.02
23800, 0.00743, 0.02
23900, 0.00712, 0.02
24000, 0.00726, 0.02
24100, 0.00681, 0.02
24200, 0.00639, 0.02
24300, 0.00794, 0.02
24400, 0.00689, 0.02
24500, 0.00702, 0.02
24600, 0.00729, 0.02
24700, 0.00707, 0.02
24800, 0.00747, 0.02
24900, 0.00677, 0.02
25000, 0.00654, 0.02
25100, 0.00678, 0.02
25200, 0.00707, 0.02
25300, 0.00712, 0.02
25400, 0.00680, 0.02
25500, 0.00703, 0.02
25600, 0.00643, 0.02
25700, 0.00688, 0.02
25800, 0.00668, 0.02
25900, 0.00681, 0.02
26000, 0.00678, 0.02
26100, 0.00750, 0.02
26200, 0.00714, 0.02
26300, 0.00658, 0.02
26400, 0.00694, 0.02
26500, 0.00680, 0.02
26600, 0.00662, 0.02
26700, 0.00755, 0.02
26800, 0.00633, 0.02
26900, 0.00712, 0.02
27000, 0.00603, 0.02
27100, 0.00668, 0.02
27200, 0.00659, 0.02
27300, 0.00708, 0.02
27400, 0.00665, 0.02
27500, 0.00653, 0.02
27600, 0.00671, 0.02
27700, 0.00690, 0.02
27800, 0.00680, 0.02
27900, 0.00594, 0.02
28000, 0.00688, 0.02
28100, 0.00648, 0.02
28200, 0.00640, 0.02
28300, 0.00635, 0.02
28400, 0.00664, 0.02
28500, 0.00643, 0.02
28600, 0.00657, 0.02
28700, 0.00661, 0.02
28800, 0.00644, 0.02
28900, 0.00627, 0.02
29000, 0.00623, 0.02
29100, 0.00653, 0.02
29200, 0.00651, 0.02
29300, 0.00668, 0.02
29400, 0.00666, 0.02
29500, 0.00569, 0.02
29600, 0.00630, 0.02
29700, 0.00632, 0.02
29800, 0.00589, 0.02
29900, 0.00686, 0.02
30000, 0.00633, 0.02
30100, 0.00612, 0.02
30200, 0.00612, 0.02
30300, 0.00640, 0.02
30400, 0.00656, 0.02
30500, 0.00600, 0.02
30600, 0.00591, 0.02
30700, 0.00637, 0.02
30800, 0.00612, 0.02
30900, 0.00621, 0.02
31000, 0.00618, 0.02
31100, 0.00680, 0.02
31200, 0.00635, 0.02
31300, 0.00594, 0.02
31400, 0.00583, 0.02
