12800, 0.00975, 0.02
12900, 0.00892, 0.02
13000, 0.00946, 0.02
13100, 0.00919, 0.02
13200, 0.00949, 0.02
13300, 0.00881, 0.02
13400, 0.00896, 0.02
13500, 0.00894, 0.02
13600, 0.00925, 0.02
13700, 0.00986, 0.02
13800, 0.00914, 0.02
13900, 0.00904, 0.02
14000, 0.00937, 0.02
14100, 0.00823, 0.02
14200, 0.00849, 0.02
14300, 0.00906, 0.02
14400, 0.00909, 0.02
14500, 0.00853, 0.02
14600, 0.00901, 0.02
14700, 0.00775, 0.02
14800, 0.00823, 0.02
14900, 0.00801, 0.02
15000, 0.00794, 0.02
15100, 0.00781, 0.02
15200, 0.00864, 0.02
15300, 0.00828, 0.02
15400, 0.00769, 0.02
15500, 0.00837, 0.02
15600, 0.00756, 0.02
15700, 0.00773, 0.02
15800, 0.00807, 0.02
15900, 0.00783, 0.02
16000, 0.00782, 0.02
16100, 0.00867, 0.02
16200, 0.00779, 0.02
16300, 0.00738, 0.02
16400, 0.00761, 0.02
16500, 0.00746, 0.02
16600, 0.00786, 0.02
16700, 0.00818, 0.02
16800, 0.00763, 0.02
16900, 0.00724, 0.02
17000, 0.00753, 0.02
17100, 0.00674, 0.02
17200, 0.00759, 0.02
17300, 0.00751, 0.02
17400, 0.00716, 0.02
17500, 0.00756, 0.02
17600, 0.00755, 0.02
17700, 0.00704, 0.02
17800, 0.00688, 0.02
17900, 0.00717, 0.02
18000, 0.00638, 0.02
18100, 0.00642, 0.02
18200, 0.00692, 0.02
18300, 0.00682, 0.02
18400, 0.00709, 0.02
18500, 0.00663, 0.02
18600, 0.00684, 0.02
18700, 0.00700, 0.02
18800, 0.00652, 0.02
18900, 0.00642, 0.02
19000, 0.00645, 0.02
19100, 0.00627, 0.02
19200, 0.00587, 0.02
19300, 0.00639, 0.02
19400, 0.00691, 0.02
19500, 0.00636, 0.02
19600, 0.00647, 0.02
19700, 0.00644, 0.02
19800, 0.00623, 0.02
19900, 0.00664, 0.02
20000, 0.00660, 0.02
20100, 0.00621, 0.02
20200, 0.00614, 0.02
20300, 0.00613, 0.02
20400, 0.00678, 0.02
20500, 0.00582, 0.02
20600, 0.00567, 0.02
20700, 0.00567, 0.02
20800, 0.00579, 0.02
20900, 0.00620, 0.02
21000, 0.00588, 0.02
21100, 0.00612, 0.02
21200, 0.00573, 0.02
21300, 0.00588, 0.02
21400, 0.00612, 0.02
21500, 0.00634, 0.02
21600, 0.00562, 0.02
21700, 0.00563, 0.02
21800, 0.00554, 0.02
21900, 0.00514, 0.02
22000, 0.00641, 0.02
22100, 0.00579, 0.02
22200, 0.00597, 0.02
22300, 0.00598, 0.02
22400, 0.00557, 0.02
22500, 0.00572, 0.02
22600, 0.00501, 0.02
22700, 0.00544, 0.02
22800, 0.00533, 0.02
22900, 0.00550, 0.02
23000, 0.00522, 0.02
23100, 0.00578, 0.02
23200, 0.00511, 0.02
23300, 0.00491, 0.02
23400, 0.00483, 0.02
23500, 0.00523, 0.02
23600, 0.00512, 0.02
23700, 0.00526, 0.02
23800, 0.00490, 0.02
23900, 0.00523, 0.02
24000, 0.00532, 0.02
24100, 0.00567, 0.02
24200, 0.00473, 0.02
24300, 0.00442, 0.02
24400, 0.00514, 0.02
24500, 0.00509, 0.02
24600, 0.00502, 0.02
24700, 0.00498, 0.02
24800, 0.00510, 0.02
24900, 0.00455, 0.02
25000, 0.00471, 0.02
25100, 0.00474, 0.02
25200, 0.00581, 0.02
25300, 0.00540, 0.02
25400, 0.00565, 0.02
25500, 0.00509, 0.02
25600, 0.00468, 0.02
25700, 0.00438, 0.02
25800, 0.00482, 0.02
25900, 0.00508, 0.02
26000, 0.00494, 0.02
26100, 0.00522, 0.02
26200, 0.00514, 0.02
26300, 0.00454, 0.02
26400, 0.00441, 0.02
26500, 0.00445, 0.02
26600, 0.00476, 0.02
26700, 0.00434, 0.02
26800, 0.00440, 0.02
26900, 0.00500, 0.02
27000, 0.00498, 0.02
27100, 0.00428, 0.02
27200, 0.00474, 0.02
27300, 0.00450, 0.02
27400, 0.00493, 0.02
27500, 0.00451, 0.02
27600, 0.00451, 0.02
27700, 0.00447, 0.02
27800, 0.00436, 0.02
27900, 0.00446, 0.02
28000, 0.00468, 0.02
28100, 0.00439, 0.02
28200, 0.00457, 0.02
28300, 0.00438, 0.02
28400, 0.00392, 0.02
28500, 0.00471, 0.02
28600, 0.00444, 0.02
28700, 0.00417, 0.02
28800, 0.00437, 0.02
28900, 0.00435, 0.02
29000, 0.00458, 0.02
29100, 0.00421, 0.02
29200, 0.00429, 0.02
29300, 0.00370, 0.02
29400, 0.00424, 0.02
29500, 0.00432, 0.02
29600, 0.00443, 0.02
29700, 0.00436, 0.02
29800, 0.00431, 0.02
29900, 0.00424, 0.02
30000, 0.00443, 0.02
30100, 0.00394, 0.02
30200, 0.00361, 0.02
30300, 0.00438, 0.02
30400, 0.00409, 0.02
30500, 0.00403, 0.02
30600, 0.00446, 0.02
30700, 0.00404, 0.02
30800, 0.00400, 0.02
30900, 0.00436, 0.02
31000, 0.00403, 0.02
31100, 0.00440, 0.02
31200, 0.00380, 0.02
31300, 0.00411, 0.02
31400, 0.00462, 0.02
31500, 0.00453, 0.02
31600, 0.00402, 0.02
31700, 0.00383, 0.02
31800, 0.00409, 0.02
31900, 0.00357, 0.02
32000, 0.00401, 0.02
32100, 0.00377, 0.02
32200, 0.00384, 0.02
32300, 0.00402, 0.02
32400, 0.00431, 0.02
32500, 0.00423, 0.02
32600, 0.00383, 0.02
32700, 0.00389, 0.02
32800, 0.00400, 0.02
32900, 0.00415, 0.02
33000, 0.00367, 0.02
33100, 0.00417, 0.02
33200, 0.00376, 0.02
33300, 0.00430, 0.02
33400, 0.00369, 0.02
33500, 0.00369, 0.02
33600, 0.00359, 0.02
33700, 0.00395, 0.02
33800, 0.00390, 0.02
33900, 0.00405, 0.02
34000, 0.00359, 0.02
34100, 0.00386, 0.02
34200, 0.00384, 0.02
34300, 0.00418, 0.02
34400, 0.00351, 0.02
34500, 0.00337, 0.02
34600, 0.00359, 0.02
34700, 0.00362, 0.02
34800, 0.00383, 0.02
34900, 0.00381, 0.02
35000, 0.00346, 0.02
35100, 0.00357, 0.02
35200, 0.00357, 0.02
35300, 0.00333, 0.02
35400, 0.00359, 0.02
35500, 0.00378, 0.02
35600, 0.00342, 0.02
35700, 0.00363, 0.02
35800, 0.00385, 0.02
35900, 0.00362, 0.02
36000, 0.00344, 0.02
36100, 0.00362, 0.02
36200, 0.00335, 0.02
36300, 0.00405, 0.02
36400, 0.00356, 0.02
36500, 0.00338, 0.02
36600, 0.00366, 0.02
36700, 0.00419, 0.02
36800, 0.00350, 0.02
36900, 0.00350, 0.02
37000, 0.00355, 0.02
37100, 0.00360, 0.02
37200, 0.00330, 0.02
37300, 0.00376, 0.02
37400, 0.00318, 0.02
37500, 0.00372, 0.02
37600, 0.00303, 0.02
37700, 0.00364, 0.02
37800, 0.00331, 0.02
37900, 0.00353, 0.02
38000, 0.00348, 0.02
38100, 0.00347, 0.02
38200, 0.00376, 0.02
38300, 0.00370, 0.02
38400, 0.00344, 0.02
38500, 0.00354, 0.02
38600, 0.00340, 0.02
38700, 0.00344, 0.02
38800, 0.00336, 0.02
38900, 0.00366, 0.02
39000, 0.00321, 0.02
39100, 0.00345, 0.02
39200, 0.00314, 0.02
39300, 0.00329, 0.02
39400, 0.00367, 0.02
39500, 0.00345, 0.02
39600, 0.00285, 0.02
39700, 0.00328, 0.02
39800, 0.00306, 0.02
39900, 0.00342, 0.02
40000, 0.00303, 0.02
40100, 0.00306, 0.02
40200, 0.00338, 0.02
40300, 0.00326, 0.02
40400, 0.00347, 0.02
40500, 0.00308, 0.02
40600, 0.00336, 0.02
40700, 0.00354, 0.02
40800, 0.00343, 0.02
40900, 0.00309, 0.02
41000, 0.00335, 0.02
41100, 0.00317, 0.02
41200, 0.00321, 0.02
41300, 0.00344, 0.02
41400, 0.00341, 0.02
41500, 0.00294, 0.02
41600, 0.00327, 0.02
41700, 0.00314, 0.02
41800, 0.00346, 0.02
41900, 0.00287, 0.02
42000, 0.00368, 0.02
42100, 0.00346, 0.02
42200, 0.00343, 0.02
42300, 0.00328, 0.02
42400, 0.00320, 0.02
42500, 0.00285, 0.02
42600, 0.00351, 0.02
42700, 0.00297, 0.02
42800, 0.00321, 0.02
42900, 0.00300, 0.02
43000, 0.00341, 0.02
43100, 0.00267, 0.02
43200, 0.00291, 0.02
43300, 0.00299, 0.02
43400, 0.00325, 0.02
43500, 0.00356, 0.02
43600, 0.00279, 0.02
43700, 0.00307, 0.02
43800, 0.00349, 0.02
43900, 0.00323, 0.02
44000, 0.00339, 0.02
44100, 0.00336, 0.02
44200, 0.00306, 0.02
44300, 0.00289, 0.02
44400, 0.00320, 0.02
44500, 0.00321, 0.02
44600, 0.00342, 0.02
44700, 0.00308, 0.02
44800, 0.00323, 0.02
44900, 0.00328, 0.02
45000, 0.00320, 0.02
45100, 0.00285, 0.02
45200, 0.00309, 0.02
