100, 0.06683, 0.005
200, 0.02732, 0.005
300, 0.02649, 0.005
400, 0.02632, 0.005
500, 0.02349, 0.005
600, 0.02424, 0.005
700, 0.02377, 0.005
800, 0.02288, 0.005
900, 0.02204, 0.005
1000, 0.02155, 0.005
1100, 0.02215, 0.005
1200, 0.02119, 0.005
1300, 0.01997, 0.005
1400, 0.02176, 0.005
1500, 0.02096, 0.005
1600, 0.01972, 0.005
1700, 0.02066, 0.005
1800, 0.01864, 0.005
1900, 0.02123, 0.005
2000, 0.02005, 0.005
2100, 0.02089, 0.005
2200, 0.02071, 0.005
2300, 0.02047, 0.005
2400, 0.02047, 0.005
2500, 0.01934, 0.005
2600, 0.01967, 0.005
2700, 0.01831, 0.005
2800, 0.01877, 0.005
2900, 0.01937, 0.005
3000, 0.01967, 0.005
3100, 0.01997, 0.005
3200, 0.01785, 0.005
3300, 0.01818, 0.005
3400, 0.01852, 0.005
3500, 0.01867, 0.005
3600, 0.01736, 0.005
3700, 0.01772, 0.005
3800, 0.01747, 0.005
3900, 0.01818, 0.005
4000, 0.01810, 0.005
4100, 0.01860, 0.005
4200, 0.01848, 0.005
4300, 0.01755, 0.005
4400, 0.01739, 0.005
4500, 0.01829, 0.005
4600, 0.01744, 0.005
4700, 0.01833, 0.005
4800, 0.01735, 0.005
4900, 0.01718, 0.005
5000, 0.01723, 0.005
5100, 0.01608, 0.005
5200, 0.01697, 0.005
5300, 0.01649, 0.005
5400, 0.01791, 0.005
5500, 0.01728, 0.005
5600, 0.01671, 0.005
5700, 0.01654, 0.005
5800, 0.01723, 0.005
5900, 0.01678, 0.005
6000, 0.01584, 0.005
6100, 0.01675, 0.005
6200, 0.01690, 0.005
6300, 0.01601, 0.005
6400, 0.01486, 0.005
6500, 0.01626, 0.005
6600, 0.01596, 0.005
6700, 0.01586, 0.005
6800, 0.01635, 0.005
6900, 0.01579, 0.005
7000, 0.01578, 0.005
7100, 0.01622, 0.005
7200, 0.01574, 0.005
7300, 0.01506, 0.005
7400, 0.01472, 0.005
7500, 0.01686, 0.005
7600, 0.01539, 0.005
7700, 0.01604, 0.005
7800, 0.01575, 0.005
7900, 0.01570, 0.005
8000, 0.01533, 0.005
8100, 0.01493, 0.005
8200, 0.01509, 0.005
8300, 0.01381, 0.005
8400, 0.01467, 0.005
8500, 0.01642, 0.005
8600, 0.01440, 0.005
8700, 0.01652, 0.005
8800, 0.01474, 0.005
8900, 0.01427, 0.005
9000, 0.01368, 0.005
9100, 0.01426, 0.005
9200, 0.01605, 0.005
9300, 0.01465, 0.005
9400, 0.01582, 0.005
9500, 0.01451, 0.005
9600, 0.01408, 0.005
9700, 0.01437, 0.005
