30100, 0.00763, 0.02
30200, 0.00837, 0.02
30300, 0.00830, 0.02
30400, 0.00745, 0.02
30500, 0.00784, 0.02
30600, 0.00771, 0.02
30700, 0.00771, 0.02
30800, 0.00781, 0.02
30900, 0.00819, 0.02
31000, 0.00766, 0.02
31100, 0.00810, 0.02
31200, 0.00743, 0.02
31300, 0.00703, 0.02
31400, 0.00802, 0.02
31500, 0.00771, 0.02
31600, 0.00725, 0.02
31700, 0.00746, 0.02
31800, 0.00713, 0.02
31900, 0.00777, 0.02
32000, 0.00802, 0.02
32100, 0.00708, 0.02
32200, 0.00795, 0.02
32300, 0.00675, 0.02
32400, 0.00690, 0.02
32500, 0.00760, 0.02
32600, 0.00756, 0.02
32700, 0.00707, 0.02
32800, 0.00729, 0.02
32900, 0.00772, 0.02
33000, 0.00726, 0.02
33100, 0.00811, 0.02
33200, 0.00762, 0.02
33300, 0.00682, 0.02
33400, 0.00699, 0.02
33500, 0.00695, 0.02
33600, 0.00716, 0.02
33700, 0.00728, 0.02
33800, 0.00763, 0.02
33900, 0.00695, 0.02
34000, 0.00684, 0.02
34100, 0.00750, 0.02
34200, 0.00721, 0.02
34300, 0.00711, 0.02
34400, 0.00780, 0.02
34500, 0.00755, 0.02
34600, 0.00701, 0.02
34700, 0.00742, 0.02
34800, 0.00659, 0.02
34900, 0.00725, 0.02
35000, 0.00654, 0.02
35100, 0.00682, 0.02
35200, 0.00700, 0.02
35300, 0.00743, 0.02
35400, 0.00645, 0.02
35500, 0.00725, 0.02
35600, 0.00705, 0.02
35700, 0.00735, 0.02
35800, 0.00742, 0.02
35900, 0.00742, 0.02
36000, 0.00671, 0.02
36100, 0.00711, 0.02
36200, 0.00639, 0.02
36300, 0.00708, 0.02
36400, 0.00686, 0.02
36500, 0.00660, 0.02
36600, 0.00721, 0.02
36700, 0.00663, 0.02
36800, 0.00688, 0.02
36900, 0.00720, 0.02
37000, 0.00685, 0.02
37100, 0.00758, 0.02
37200, 0.00728, 0.02
37300, 0.00696, 0.02
37400, 0.00727, 0.02
37500, 0.00657, 0.02
37600, 0.00675, 0.02
37700, 0.00721, 0.02
37800, 0.00700, 0.02
37900, 0.00643, 0.02
38000, 0.00664, 0.02
38100, 0.00626, 0.02
38200, 0.00655, 0.02
38300, 0.00715, 0.02
38400, 0.00693, 0.02
38500, 0.00659, 0.02
38600, 0.00676, 0.02
38700, 0.00682, 0.02
38800, 0.00661, 0.02
38900, 0.00703, 0.02
39000, 0.00638, 0.02
39100, 0.00616, 0.02
39200, 0.00645, 0.02
39300, 0.00700, 0.02
39400, 0.00708, 0.02
39500, 0.00603, 0.02
39600, 0.00681, 0.02
39700, 0.00700, 0.02
39800, 0.00708, 0.02
39900, 0.00644, 0.02
40000, 0.00628, 0.02
40100, 0.00647, 0.02
40200, 0.00691, 0.02
40300, 0.00702, 0.02
40400, 0.00688, 0.02
40500, 0.00722, 0.02
40600, 0.00679, 0.02
40700, 0.00658, 0.02
40800, 0.00638, 0.02
40900, 0.00642, 0.02
41000, 0.00659, 0.02
41100, 0.00684, 0.02
41200, 0.00639, 0.02
41300, 0.00697, 0.02
41400, 0.00648, 0.02
41500, 0.00702, 0.02
41600, 0.00644, 0.02
41700, 0.00654, 0.02
41800, 0.00664, 0.02
41900, 0.00677, 0.02
42000, 0.00636, 0.02
42100, 0.00581, 0.02
42200, 0.00629, 0.02
42300, 0.00619, 0.02
42400, 0.00610, 0.02
42500, 0.00634, 0.02
42600, 0.00661, 0.02
42700, 0.00662, 0.02
42800, 0.00639, 0.02
42900, 0.00673, 0.02
43000, 0.00681, 0.02
43100, 0.00567, 0.02
43200, 0.00646, 0.02
43300, 0.00623, 0.02
43400, 0.00641, 0.02
43500, 0.00627, 0.02
43600, 0.00609, 0.02
43700, 0.00642, 0.02
43800, 0.00610, 0.02
43900, 0.00650, 0.02
44000, 0.00666, 0.02
44100, 0.00589, 0.02
44200, 0.00628, 0.02
44300, 0.00627, 0.02
44400, 0.00613, 0.02
44500, 0.00585, 0.02
44600, 0.00575, 0.02
44700, 0.00645, 0.02
44800, 0.00585, 0.02
44900, 0.00609, 0.02
45000, 0.00629, 0.02
